age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
30,management,single,tertiary,no,20580,yes,no,cellular,21,nov,116,2,-1,0,,no
57,services,married,secondary,no,1433,no,no,telephone,21,nov,41,1,-1,0,,no
50,management,divorced,tertiary,no,2564,yes,no,cellular,21,nov,124,4,113,8,failure,no
37,admin.,single,secondary,no,1560,yes,no,cellular,21,nov,67,1,163,2,failure,no
30,admin.,single,secondary,no,910,no,no,cellular,21,nov,298,2,-1,0,,no
30,admin.,single,secondary,no,4925,yes,no,cellular,21,nov,86,1,-1,0,,no
32,management,single,tertiary,no,5276,no,no,cellular,21,nov,299,1,-1,0,,no
50,blue-collar,married,primary,no,12519,yes,no,cellular,21,nov,615,3,34,1,failure,yes
34,management,married,tertiary,no,3167,yes,yes,cellular,21,nov,152,1,-1,0,,no
36,technician,married,tertiary,no,62,no,no,cellular,21,nov,50,2,121,2,failure,no
53,services,single,secondary,no,1162,yes,no,cellular,21,nov,322,1,-1,0,,no
32,admin.,married,secondary,no,9049,yes,no,cellular,21,nov,536,1,-1,0,,no
54,self-employed,single,tertiary,no,760,no,no,telephone,21,nov,336,1,-1,0,,no
31,admin.,married,secondary,no,3540,yes,no,cellular,21,nov,441,1,-1,0,,no
54,technician,single,secondary,no,2237,no,no,cellular,21,nov,149,5,-1,0,,no
52,management,divorced,tertiary,no,0,no,no,cellular,21,nov,328,1,-1,0,,no
36,management,married,tertiary,no,4069,no,no,cellular,21,nov,517,1,-1,0,,yes
58,retired,divorced,,no,5920,yes,no,cellular,21,nov,96,1,121,1,failure,no
33,blue-collar,married,primary,yes,0,yes,no,cellular,21,nov,675,1,-1,0,,no
46,blue-collar,married,primary,no,2023,yes,no,cellular,21,nov,118,1,-1,0,,no
47,technician,married,tertiary,yes,-813,yes,yes,cellular,21,nov,85,2,158,25,failure,no
58,entrepreneur,married,tertiary,no,925,yes,no,cellular,21,nov,65,1,-1,0,,no
33,technician,single,secondary,no,7108,no,yes,cellular,21,nov,255,1,-1,0,,no
34,admin.,single,tertiary,no,4254,yes,no,cellular,21,nov,714,1,-1,0,,yes
39,blue-collar,married,secondary,no,5222,yes,no,cellular,21,nov,239,2,177,1,failure,no
31,management,single,tertiary,no,3967,yes,no,cellular,21,nov,859,1,182,1,failure,no
31,technician,single,secondary,no,1447,yes,no,cellular,21,nov,225,2,95,13,other,no
55,retired,married,primary,no,3876,no,no,cellular,21,nov,54,1,-1,0,,no
35,unemployed,divorced,tertiary,no,8903,yes,no,cellular,21,nov,336,6,-1,0,,no
30,admin.,married,secondary,no,5220,yes,no,cellular,21,nov,108,1,-1,0,,no
47,unemployed,married,primary,no,3723,no,no,cellular,21,nov,108,1,-1,0,,no
30,management,single,secondary,no,8101,yes,no,cellular,21,nov,49,1,-1,0,,no
37,technician,single,tertiary,no,6889,yes,no,cellular,21,nov,1221,1,-1,0,,no
54,unemployed,married,primary,no,1251,no,no,cellular,21,nov,105,1,-1,0,,no
54,services,divorced,secondary,no,43,no,yes,cellular,21,nov,289,1,-1,0,,no
46,blue-collar,divorced,primary,no,219,yes,no,cellular,21,nov,729,1,-1,0,,yes
45,management,divorced,tertiary,no,2096,no,no,cellular,21,nov,127,1,100,2,failure,no
31,entrepreneur,single,tertiary,yes,-405,yes,yes,cellular,21,nov,846,1,100,2,success,no
52,admin.,divorced,secondary,no,-402,yes,no,cellular,21,nov,151,1,-1,0,,no
30,entrepreneur,single,primary,no,2816,yes,no,cellular,21,nov,71,1,-1,0,,no
49,management,married,tertiary,no,436,no,no,cellular,21,nov,215,1,-1,0,,no
34,services,married,secondary,no,0,yes,no,cellular,21,nov,248,1,-1,0,,no
47,technician,married,secondary,no,0,no,no,cellular,21,nov,591,1,10,1,failure,yes
39,admin.,single,secondary,no,2263,yes,yes,telephone,21,nov,1158,9,-1,0,,yes
52,management,single,tertiary,no,1727,no,no,cellular,21,nov,337,1,-1,0,,no
50,management,divorced,tertiary,no,11998,no,no,cellular,21,nov,349,1,-1,0,,no
31,self-employed,single,tertiary,no,2589,no,no,cellular,21,nov,614,1,-1,0,,yes
43,unemployed,divorced,secondary,no,4094,yes,no,cellular,21,nov,63,1,-1,0,,no
50,housemaid,married,primary,no,85,no,no,cellular,21,nov,714,1,-1,0,,no
41,management,single,tertiary,no,1982,no,no,cellular,21,nov,558,1,-1,0,,yes
30,blue-collar,single,primary,no,1395,yes,no,cellular,21,nov,569,1,175,3,other,no
42,self-employed,married,secondary,no,2812,yes,no,cellular,21,nov,46,4,171,1,failure,no
46,services,married,secondary,no,22,yes,no,cellular,21,nov,153,1,197,3,failure,no
53,management,married,tertiary,no,1945,no,no,cellular,21,nov,22,4,106,7,failure,no
30,management,single,tertiary,no,485,yes,no,cellular,21,nov,89,2,-1,0,,no
31,services,married,secondary,no,0,no,yes,cellular,21,nov,208,1,-1,0,,no
32,blue-collar,married,secondary,no,5164,no,no,cellular,21,nov,253,1,-1,0,,no
35,management,married,tertiary,no,0,no,no,cellular,21,nov,240,1,-1,0,,no
33,management,single,tertiary,no,3406,yes,no,cellular,21,nov,321,1,-1,0,,no
39,blue-collar,single,secondary,no,4619,no,no,cellular,21,nov,104,1,-1,0,,no
32,blue-collar,married,primary,no,1261,yes,no,cellular,21,nov,104,1,182,1,failure,no
44,entrepreneur,married,tertiary,no,-1,no,yes,cellular,21,nov,63,2,-1,0,,no
36,self-employed,married,tertiary,no,12132,no,no,telephone,21,nov,146,1,-1,0,,no
46,entrepreneur,married,primary,no,829,no,yes,telephone,21,nov,81,7,-1,0,,no
31,blue-collar,married,primary,no,2198,no,no,cellular,21,nov,423,2,172,2,failure,no
46,self-employed,married,,no,-257,no,no,cellular,21,nov,104,1,189,2,failure,no
43,self-employed,married,secondary,no,14144,yes,no,cellular,21,nov,504,1,-1,0,,yes
33,technician,single,secondary,no,2481,no,no,cellular,21,nov,113,1,101,2,failure,no
31,blue-collar,single,secondary,no,23,no,no,cellular,21,nov,116,1,-1,0,,no
40,services,married,secondary,no,10406,no,no,cellular,21,nov,348,2,127,4,other,no
37,management,married,secondary,no,-499,yes,no,cellular,21,nov,71,3,-1,0,,no
33,admin.,married,tertiary,no,-1011,no,no,cellular,21,nov,134,1,-1,0,,no
44,technician,single,secondary,no,1548,yes,no,cellular,21,nov,62,6,-1,0,,no
42,services,married,,no,-1085,no,yes,cellular,21,nov,45,1,-1,0,,no
33,services,married,secondary,no,255,yes,yes,cellular,21,nov,588,2,184,2,failure,no
35,technician,single,tertiary,no,3552,no,no,cellular,21,nov,267,1,-1,0,,no
30,management,single,secondary,no,4642,yes,no,cellular,21,nov,528,1,-1,0,,yes
30,services,single,secondary,no,62,yes,no,cellular,21,nov,76,1,-1,0,,no
59,management,married,tertiary,no,7049,no,no,cellular,21,nov,530,1,163,2,failure,yes
31,technician,single,secondary,no,667,yes,no,cellular,21,nov,279,1,-1,0,,no
32,unemployed,single,secondary,no,2706,no,no,cellular,21,nov,462,3,-1,0,,no
39,management,divorced,tertiary,no,1968,no,no,cellular,21,nov,648,1,-1,0,,yes
35,technician,single,secondary,no,196,yes,no,cellular,21,nov,318,1,-1,0,,no
44,unemployed,single,,no,3938,yes,no,cellular,21,nov,200,1,-1,0,,no
35,blue-collar,single,primary,no,2040,no,no,cellular,21,nov,258,1,157,4,failure,no
41,entrepreneur,divorced,tertiary,no,285,no,yes,cellular,21,nov,158,1,-1,0,,no
37,housemaid,divorced,secondary,no,1040,yes,no,cellular,21,nov,567,1,184,1,other,no
30,unemployed,divorced,tertiary,no,1718,yes,no,cellular,21,nov,73,4,126,2,failure,no
49,management,married,tertiary,no,1105,yes,no,cellular,21,nov,13,3,113,2,other,no
45,admin.,divorced,secondary,no,2519,no,no,cellular,21,nov,470,1,-1,0,,no
38,services,married,secondary,no,1,no,yes,cellular,21,nov,152,2,-1,0,,no
38,management,single,tertiary,no,8669,yes,no,telephone,21,nov,228,6,-1,0,,no
37,management,divorced,tertiary,yes,26,no,yes,cellular,21,nov,22,1,-1,0,,no
58,housemaid,married,tertiary,no,6316,no,no,cellular,21,nov,91,1,-1,0,,no
52,housemaid,married,secondary,no,1752,no,yes,telephone,21,nov,346,4,123,8,failure,no
41,admin.,married,,no,488,no,no,cellular,21,nov,174,1,-1,0,,no
43,management,married,tertiary,no,0,no,no,cellular,21,nov,107,2,-1,0,,no
50,self-employed,divorced,secondary,no,985,yes,yes,telephone,21,nov,167,1,-1,0,,no
48,housemaid,married,primary,no,7195,no,no,cellular,21,nov,609,2,-1,0,,yes
33,management,divorced,tertiary,no,47,no,no,cellular,21,nov,86,3,-1,0,,no
30,management,single,tertiary,no,376,yes,no,cellular,21,nov,710,1,-1,0,,yes
40,entrepreneur,married,tertiary,no,2644,yes,no,cellular,21,nov,110,2,185,1,failure,no
50,admin.,married,secondary,no,4117,no,no,cellular,21,nov,530,1,-1,0,,yes
36,admin.,divorced,tertiary,no,289,yes,yes,cellular,21,nov,73,4,-1,0,,no
31,admin.,single,secondary,no,3950,yes,no,cellular,21,nov,529,1,-1,0,,yes
31,self-employed,married,tertiary,no,5,yes,yes,cellular,21,nov,635,1,135,2,failure,yes
35,self-employed,married,primary,no,2086,yes,no,cellular,21,nov,254,7,-1,0,,no
35,unemployed,married,secondary,yes,1054,yes,yes,cellular,21,nov,106,1,-1,0,,no
34,management,married,tertiary,no,6463,yes,no,cellular,21,nov,40,1,-1,0,,no
30,services,single,secondary,no,495,yes,no,cellular,21,nov,641,1,-1,0,,yes
32,services,divorced,secondary,no,5267,yes,no,cellular,21,nov,183,1,168,2,failure,no
30,technician,married,secondary,no,239,yes,no,cellular,21,nov,302,2,95,8,failure,no
33,blue-collar,married,,no,2655,yes,no,cellular,21,nov,195,1,-1,0,,no
32,admin.,single,secondary,no,2817,yes,no,cellular,21,nov,195,1,-1,0,,no
57,management,single,,no,5368,yes,no,cellular,21,nov,585,1,-1,0,,no
47,management,married,,no,641,no,no,cellular,21,nov,501,3,-1,0,,no
44,technician,single,secondary,no,3959,yes,no,cellular,21,nov,187,1,-1,0,,no
30,management,married,tertiary,no,1942,yes,yes,cellular,21,nov,436,2,178,3,other,yes
43,management,married,tertiary,no,78,yes,no,cellular,21,nov,36,1,109,1,other,no
59,retired,married,secondary,no,2011,no,no,cellular,21,nov,222,2,-1,0,,no
32,technician,married,secondary,no,5626,yes,no,cellular,21,nov,131,1,-1,0,,no
40,unemployed,married,secondary,no,1872,no,no,cellular,21,nov,112,1,-1,0,,no
42,entrepreneur,married,secondary,no,215,yes,yes,cellular,21,nov,158,1,-1,0,,no
57,management,married,tertiary,no,0,yes,no,cellular,21,nov,67,1,-1,0,,no
50,technician,married,tertiary,no,267,yes,no,cellular,21,nov,30,1,-1,0,,no
58,blue-collar,married,primary,no,3108,no,yes,cellular,21,nov,53,1,-1,0,,no
46,unemployed,divorced,primary,no,23,no,no,cellular,21,nov,344,1,-1,0,,no
45,blue-collar,married,secondary,no,243,no,no,cellular,21,nov,46,1,163,1,other,no
44,blue-collar,married,secondary,no,701,no,yes,cellular,21,nov,103,1,141,2,failure,no
36,management,single,tertiary,no,5171,yes,no,cellular,21,nov,174,1,-1,0,,no
31,management,single,tertiary,no,44128,no,no,cellular,21,nov,74,1,-1,0,,no
47,unemployed,married,primary,no,324,no,no,cellular,21,nov,462,2,-1,0,,yes
33,admin.,married,secondary,no,0,yes,no,cellular,21,nov,57,6,-1,0,,no
49,entrepreneur,married,tertiary,no,4976,yes,no,cellular,21,nov,105,1,-1,0,,no
50,self-employed,divorced,tertiary,no,1390,no,no,cellular,21,nov,55,2,-1,0,,no
34,technician,married,secondary,no,6107,no,no,cellular,21,nov,114,3,-1,0,,no
32,student,single,secondary,no,0,no,no,cellular,21,nov,206,1,-1,0,,no
47,entrepreneur,married,tertiary,no,2518,yes,yes,cellular,21,nov,132,1,186,1,other,no
49,blue-collar,married,primary,no,512,yes,yes,cellular,21,nov,126,1,-1,0,,no
35,technician,married,tertiary,no,202,no,no,cellular,21,nov,175,1,-1,0,,no
49,self-employed,divorced,secondary,no,6116,yes,no,cellular,21,nov,43,1,-1,0,,no
42,management,single,tertiary,yes,0,yes,no,cellular,21,nov,824,1,-1,0,,yes
30,self-employed,single,tertiary,no,48,no,no,cellular,21,nov,140,1,-1,0,,no
31,entrepreneur,single,secondary,no,159,yes,no,cellular,21,nov,66,1,182,1,failure,no
33,blue-collar,married,,no,695,yes,yes,cellular,21,nov,148,1,-1,0,,no
43,blue-collar,married,secondary,no,-128,yes,no,cellular,21,nov,32,1,-1,0,,no
34,management,married,tertiary,no,997,yes,yes,cellular,21,nov,81,1,-1,0,,no
32,unemployed,single,primary,yes,0,no,no,cellular,21,nov,149,1,-1,0,,no
51,entrepreneur,married,tertiary,no,36935,yes,no,cellular,21,nov,41,1,-1,0,,no
38,blue-collar,divorced,secondary,no,814,yes,no,cellular,21,nov,1166,1,155,3,other,no
36,blue-collar,married,secondary,no,2452,yes,no,cellular,21,nov,161,1,-1,0,,no
34,management,married,tertiary,no,1483,yes,no,cellular,21,nov,91,1,-1,0,,no
47,technician,divorced,secondary,no,-81,yes,no,cellular,21,nov,262,1,-1,0,,no
52,blue-collar,single,primary,no,1837,yes,no,cellular,21,nov,217,1,-1,0,,no
31,services,single,secondary,no,831,yes,no,cellular,21,nov,106,2,-1,0,,no
36,unemployed,single,primary,no,1729,no,no,cellular,21,nov,341,1,-1,0,,no
34,management,single,tertiary,no,966,yes,no,cellular,21,nov,393,1,101,3,failure,no
41,technician,married,secondary,no,636,yes,no,cellular,21,nov,1055,1,177,1,other,no
38,technician,divorced,secondary,no,8,no,no,cellular,21,nov,181,1,-1,0,,no
49,technician,married,tertiary,no,0,yes,no,cellular,21,nov,218,1,-1,0,,no
30,blue-collar,single,primary,no,395,no,no,cellular,21,nov,429,1,-1,0,,no
48,technician,married,secondary,no,4265,yes,no,cellular,21,nov,327,1,192,2,failure,no
33,blue-collar,single,secondary,no,5739,yes,yes,cellular,21,nov,374,1,-1,0,,no
32,management,single,tertiary,no,3050,yes,no,cellular,21,nov,58,1,182,1,failure,no
49,unemployed,married,secondary,no,13818,no,no,cellular,21,nov,201,1,113,2,failure,no
37,entrepreneur,married,tertiary,no,7944,no,no,cellular,21,nov,102,1,-1,0,,no
50,entrepreneur,married,tertiary,no,2410,no,no,cellular,21,nov,65,1,-1,0,,no
46,unemployed,single,tertiary,no,1808,no,no,cellular,21,nov,221,1,-1,0,,no
34,management,single,tertiary,no,3679,yes,no,cellular,21,nov,146,1,101,1,failure,no
31,management,married,secondary,no,8629,yes,no,cellular,21,nov,957,1,184,2,failure,yes
32,services,married,secondary,no,8043,yes,no,cellular,21,nov,202,1,-1,0,,no
59,retired,married,tertiary,no,41242,no,no,cellular,21,nov,161,1,-1,0,,no
30,technician,married,secondary,no,455,yes,no,cellular,21,nov,758,1,-1,0,,yes
58,unemployed,married,tertiary,no,183,no,no,cellular,21,nov,167,5,-1,0,,no
31,unemployed,single,tertiary,no,3252,no,no,cellular,21,nov,145,2,-1,0,,no
34,management,divorced,secondary,no,124,yes,no,cellular,21,nov,56,1,163,4,other,no
52,technician,married,secondary,no,230,yes,yes,cellular,21,nov,89,4,-1,0,,no
34,blue-collar,single,secondary,no,4536,yes,no,cellular,21,nov,963,1,-1,0,,yes
34,technician,single,secondary,no,27446,yes,no,cellular,21,nov,203,2,-1,0,,no
53,blue-collar,married,secondary,no,1777,yes,no,cellular,21,nov,796,5,154,1,failure,yes
56,services,married,secondary,no,22196,yes,no,cellular,21,nov,189,1,-1,0,,no
31,technician,married,tertiary,no,5119,no,no,cellular,21,nov,74,1,-1,0,,no
34,blue-collar,married,primary,no,3527,yes,no,cellular,21,nov,1022,1,-1,0,,yes
44,management,divorced,,no,1784,no,yes,cellular,21,nov,279,1,-1,0,,no
36,blue-collar,married,secondary,no,1482,yes,no,cellular,21,nov,154,1,-1,0,,no
35,technician,married,secondary,no,15474,no,no,cellular,21,nov,89,1,92,2,other,no
57,management,married,tertiary,no,372,no,no,cellular,21,nov,553,3,-1,0,,yes
38,management,married,tertiary,no,162,yes,no,cellular,21,nov,143,1,-1,0,,no
45,admin.,married,secondary,no,857,yes,no,cellular,21,nov,169,1,92,20,other,no
51,blue-collar,married,secondary,no,8486,yes,yes,cellular,21,nov,80,10,-1,0,,no
41,services,single,secondary,no,92,no,no,cellular,21,nov,372,1,-1,0,,yes
39,blue-collar,married,primary,no,694,yes,no,cellular,21,nov,44,1,-1,0,,no
40,entrepreneur,married,tertiary,no,865,no,no,cellular,21,nov,170,2,-1,0,,no
42,technician,married,secondary,no,3228,no,no,cellular,21,nov,133,1,-1,0,,no
41,management,married,tertiary,no,9935,no,no,telephone,21,nov,49,1,-1,0,,no
49,technician,married,secondary,no,8689,no,no,cellular,21,nov,586,1,-1,0,,no
43,entrepreneur,single,tertiary,no,5347,no,no,cellular,21,nov,189,3,-1,0,,no
51,housemaid,divorced,secondary,no,330,no,no,telephone,21,nov,218,3,-1,0,,no
52,management,married,tertiary,no,6873,yes,no,cellular,21,nov,235,2,-1,0,,no
43,management,married,tertiary,no,2100,yes,no,cellular,21,nov,105,1,-1,0,,no
40,admin.,married,primary,no,72,yes,yes,cellular,21,nov,849,1,-1,0,,yes
31,management,single,tertiary,no,528,no,yes,cellular,21,nov,5,7,-1,0,,no
46,self-employed,married,primary,no,3155,yes,no,cellular,21,nov,271,1,-1,0,,no
46,services,married,secondary,no,2948,no,no,cellular,21,nov,893,1,-1,0,,yes
37,admin.,divorced,secondary,no,1533,yes,no,cellular,21,nov,555,4,-1,0,,yes
31,management,single,tertiary,no,796,no,yes,cellular,21,nov,150,1,-1,0,,no
31,management,married,tertiary,no,3154,no,no,cellular,21,nov,326,2,-1,0,,no
57,services,married,secondary,no,6,no,no,cellular,21,nov,1182,1,-1,0,,no
34,services,married,secondary,no,-508,yes,no,cellular,21,nov,144,6,185,2,failure,no
37,blue-collar,married,secondary,no,0,yes,no,cellular,21,nov,169,1,113,5,other,no
47,blue-collar,married,secondary,no,2944,no,no,cellular,21,nov,57,7,154,5,failure,no
57,management,married,tertiary,no,17118,yes,no,cellular,21,nov,102,1,-1,0,,no
53,technician,single,,no,5331,no,no,cellular,21,nov,302,1,-1,0,,no
52,services,divorced,secondary,no,2455,no,no,telephone,21,nov,76,1,119,1,failure,no
40,management,married,tertiary,no,87,yes,yes,cellular,21,nov,114,1,-1,0,,no
55,technician,married,tertiary,no,1181,no,no,cellular,21,nov,42,1,-1,0,,no
52,self-employed,married,tertiary,no,2289,yes,yes,cellular,21,nov,81,1,-1,0,,no
40,admin.,married,secondary,no,67,no,no,cellular,21,nov,199,2,-1,0,,no
48,technician,married,primary,no,1375,yes,yes,cellular,21,nov,73,1,172,2,failure,no
37,blue-collar,married,,no,0,yes,no,cellular,21,nov,184,1,-1,0,,no
43,admin.,married,secondary,no,817,yes,yes,cellular,21,nov,51,1,-1,0,,no
32,management,single,tertiary,no,1344,no,yes,cellular,21,nov,63,1,-1,0,,no
35,services,single,secondary,no,1354,no,yes,cellular,21,nov,278,6,-1,0,,no
56,blue-collar,married,secondary,no,2583,no,no,cellular,21,nov,70,1,-1,0,,no
49,admin.,married,secondary,no,14440,yes,no,cellular,21,nov,60,1,-1,0,,no
35,blue-collar,married,secondary,no,0,yes,yes,cellular,21,nov,113,1,-1,0,,no
49,technician,married,secondary,no,175,yes,yes,cellular,21,nov,70,1,-1,0,,no
40,services,single,secondary,no,19343,yes,no,cellular,21,nov,13,4,179,4,failure,no
33,management,married,tertiary,no,1602,no,no,cellular,21,nov,44,3,-1,0,,no
45,technician,divorced,secondary,no,1738,no,no,cellular,21,nov,79,1,106,2,failure,no
54,technician,married,secondary,no,230,no,yes,cellular,21,nov,401,1,100,2,failure,no
33,entrepreneur,single,secondary,yes,-1,yes,no,cellular,21,nov,214,2,-1,0,,no
41,management,married,secondary,no,23,no,yes,cellular,21,nov,59,1,-1,0,,no
50,admin.,divorced,secondary,no,81,no,yes,cellular,21,nov,64,1,-1,0,,no
30,technician,married,secondary,no,274,yes,yes,cellular,21,nov,105,5,102,2,failure,no
56,entrepreneur,married,tertiary,no,16125,no,no,telephone,21,nov,167,1,-1,0,,no
45,management,married,secondary,yes,237,yes,no,cellular,21,nov,526,1,-1,0,,no
31,management,married,tertiary,no,804,no,no,cellular,21,nov,128,2,-1,0,,no
46,management,married,tertiary,no,39,yes,yes,cellular,21,nov,64,1,-1,0,,no
39,,single,,no,2822,no,no,cellular,21,nov,573,3,-1,0,,no
54,management,married,tertiary,no,37176,no,no,cellular,21,nov,206,1,-1,0,,no
51,management,married,tertiary,no,19313,no,no,telephone,21,nov,36,1,-1,0,,no
38,entrepreneur,married,tertiary,no,1514,no,yes,cellular,21,nov,160,3,120,3,failure,no
39,technician,married,secondary,no,0,yes,yes,cellular,21,nov,83,1,-1,0,,no
52,entrepreneur,married,primary,no,2594,yes,no,telephone,21,nov,425,1,-1,0,,no
50,management,married,tertiary,no,19447,yes,yes,cellular,21,nov,166,1,-1,0,,no
32,blue-collar,married,primary,no,3314,yes,no,cellular,21,nov,330,2,-1,0,,no
31,admin.,married,secondary,no,457,yes,no,cellular,21,nov,283,1,171,5,failure,no
40,technician,married,secondary,no,372,yes,no,cellular,21,nov,365,1,100,2,failure,no
47,housemaid,married,primary,no,97,no,yes,telephone,21,nov,109,1,-1,0,,no
46,self-employed,married,primary,no,2747,no,no,cellular,21,nov,162,2,-1,0,,no
43,blue-collar,married,secondary,no,545,yes,no,cellular,21,nov,144,1,-1,0,,no
31,blue-collar,single,secondary,no,-159,no,yes,telephone,21,nov,49,1,-1,0,,no
34,blue-collar,single,primary,no,2299,no,no,cellular,21,nov,320,2,-1,0,,no
50,admin.,married,secondary,no,231,yes,no,cellular,21,nov,397,2,-1,0,,no
38,management,single,,no,715,yes,no,cellular,21,nov,140,1,185,2,failure,no
